ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Segmentation,Specific_food_categories,preferred_activities,Travel_Preferences,Preferred_cuisines,Climate_preference
466597,Female,No,19,No,Healthcare,1.0,Low,2.0,D,"food,","shopping,",adventure,"Eastern,","mild,"
464075,Female,Yes,86,Yes,Lawyer,0.0,High,2.0,B,local,"shopping,",adventure,Fusion,"hot,"
462163,Female,Yes,27,Yes,Artist,4.0,Average,2.0,C,"vegetarian,",tours,"leisure,",Middle,"warm,"
463895,Female,Yes,70,No,Doctor,0.0,Average,2.0,B,"cuisine,","shopping,","leisure,","Indian,","warm,"
464767,Female,Yes,53,No,Engineer,8.0,Average,4.0,B,"seafood,",cultural,"leisure,","Chinese,","warm,"
463738,Male,Yes,43,No,Executive,0.0,High,4.0,A,"cuisine,","diving,","business,",Fusion,"mild,"
465967,Male,Yes,36,No,Doctor,6.0,Low,3.0,A,"seafood,",cultural,adventure,"Eastern,","hot,"
462260,Male,Yes,74,Yes,Lawyer,0.0,Low,2.0,C,"vegetarian,","diving,",",",Middle,cold
467234,Female,No,30,No,Homemaker,0.0,Low,4.0,D,exotic,cultural,",","Indian,","warm,"
466573,Female,No,37,Yes,Artist,5.0,Low,2.0,B,exotic,"hiking,","leisure,",Fusion,"mild,"
463229,Female,No,22,No,Marketing,0.0,Low,1.0,B,dishes,"shopping,",",","Eastern,","mild,"
459768,Male,No,19,No,Healthcare,0.0,Low,4.0,D,local,cultural,"business,",Fusion,"warm,"
462541,Male,Yes,70,Yes,Engineer,4.0,High,2.0,B,local,scuba,adventure,Fusion,"warm,"
467714,Male,Yes,89,Yes,Lawyer,13.0,Low,1.0,A,spicy,tours,adventure,Fusion,cold
459474,Male,No,25,Yes,Doctor,6.0,Low,1.0,D,"food,","hiking,",adventure,Middle,cold
460093,Female,No,45,Yes,Artist,4.0,Low,1.0,A,spicy,scuba,",","Western,","hot,"
467865,Female,No,35,Yes,Artist,3.0,Low,1.0,A,spicy,"shopping,","leisure,","Indian,","mild,"
465758,Female,Yes,37,No,Engineer,7.0,Low,1.0,D,dishes,"shopping,",adventure,"Indian,","mild,"
464184,Female,Yes,39,No,Engineer,4.0,Average,2.0,B,"seafood,",tours,"business,","Chinese,",cold
462618,Female,No,32,Yes,Healthcare,1.0,Low,5.0,D,spicy,"surfing,","leisure,","Chinese,","hot,"
464226,Female,Yes,62,Yes,Artist,2.0,Average,3.0,C,local,tours,"business,","Indian,","warm,"
465432,Female,Yes,58,Yes,Engineer,0.0,Average,4.0,B,exotic,"surfing,",adventure,"Eastern,","mild,"
466627,Male,No,25,No,Healthcare,0.0,Low,5.0,C,spicy,"shopping,","business,","Indian,","mild,"
467380,Female,Yes,56,Yes,Artist,0.0,Average,4.0,C,exotic,cultural,adventure,Fusion,"mild,"
465842,Female,No,36,Yes,Entertainment,10.0,Low,2.0,A,local,cultural,",",Middle,"hot,"
464622,Female,No,30,No,Healthcare,8.0,Low,3.0,A,"cuisine,","diving,","leisure,","Chinese,","mild,"
462083,Male,No,19,No,Healthcare,1.0,Low,5.0,D,"food,",cultural,adventure,Fusion,"mild,"
460910,Male,No,27,Yes,Healthcare,0.0,Low,2.0,A,"vegetarian,","shopping,",",","Western,","hot,"
460255,Female,No,38,Yes,Doctor,14.0,Low,1.0,A,"vegetarian,",tours,"leisure,","Indian,","warm,"
460109,Male,Yes,46,Yes,Artist,8.0,Average,2.0,C,dishes,"surfing,",",","Chinese,",cold
464306,Male,No,29,Yes,Artist,3.0,Low,1.0,B,dishes,tours,"leisure,","Western,","warm,"
466835,Male,Yes,51,No,Entertainment,1.0,Average,4.0,B,"vegetarian,","surfing,",adventure,Fusion,"hot,"
465192,Male,Yes,55,No,Artist,0.0,Low,1.0,A,"vegetarian,","surfing,",",","Eastern,",cold
463380,Female,Yes,69,Yes,Engineer,1.0,Low,1.0,A,spicy,tours,"leisure,","Eastern,","warm,"
462391,Female,No,26,No,Healthcare,1.0,Low,8.0,C,local,scuba,adventure,Middle,cold
467086,Female,Yes,83,Yes,Lawyer,0.0,Low,3.0,A,"vegetarian,","shopping,","business,","Chinese,","hot,"
460306,Female,No,39,Yes,Healthcare,9.0,Low,1.0,D,"cuisine,",scuba,adventure,"Indian,","warm,"
460752,Male,Yes,35,Yes,Artist,9.0,Low,1.0,A,"vegetarian,","diving,","business,",Fusion,"warm,"
467264,Male,Yes,19,No,Marketing,2.0,High,5.0,C,"cuisine,",tours,",",Fusion,"hot,"
466258,Female,No,29,No,Healthcare,1.0,Low,3.0,B,local,tours,",",Middle,"warm,"
463719,Female,No,26,No,Doctor,0.0,Low,1.0,D,local,scuba,"business,",Middle,"warm,"
460032,Male,No,36,Yes,Engineer,8.0,Low,1.0,A,local,scuba,adventure,Fusion,"warm,"
465175,Female,No,22,No,Homemaker,0.0,Low,4.0,D,"vegetarian,","hiking,","business,",Middle,"mild,"
466610,Male,No,19,No,Marketing,0.0,Low,5.0,A,"vegetarian,","surfing,",",","Chinese,",cold
459036,Female,Yes,20,Yes,Lawyer,1.0,Average,3.0,A,local,"hiking,",",",Middle,cold
464047,Male,No,43,Yes,Healthcare,3.0,Low,3.0,D,"seafood,","shopping,",",","Western,","mild,"
459997,Male,No,43,Yes,Entertainment,1.0,Low,2.0,A,spicy,cultural,"business,",Fusion,"hot,"
463382,Female,Yes,50,Yes,Engineer,4.0,High,3.0,B,spicy,"surfing,","leisure,","Eastern,","mild,"
460967,Male,No,25,Yes,Entertainment,1.0,Low,2.0,A,spicy,"hiking,","leisure,",Fusion,"mild,"
465094,Male,Yes,61,No,Artist,1.0,High,2.0,B,"vegetarian,",tours,"business,","Western,",cold
461229,Female,Yes,28,Yes,Healthcare,0.0,Average,2.0,A,"vegetarian,",scuba,",",Fusion,"mild,"
466442,Male,No,38,Yes,Artist,1.0,Low,1.0,D,exotic,scuba,"business,",Middle,cold
464527,Male,No,25,No,Executive,12.0,Low,3.0,A,dishes,"shopping,",adventure,"Chinese,","hot,"
463560,Female,No,18,No,Healthcare,9.0,Low,5.0,D,"food,",tours,"business,","Chinese,","hot,"
460011,Male,Yes,43,Yes,Entertainment,1.0,Average,5.0,C,"vegetarian,",cultural,"business,",Middle,"warm,"
467207,Female,No,27,Yes,Artist,8.0,Low,1.0,B,spicy,"hiking,","leisure,","Western,",cold
465177,Female,No,60,Yes,Entertainment,1.0,Low,2.0,D,"vegetarian,",tours,"leisure,","Eastern,","warm,"
467531,Male,Yes,75,Yes,Lawyer,2.0,Low,1.0,D,dishes,cultural,"business,",Middle,"mild,"
462842,Male,No,23,No,Doctor,6.0,Low,4.0,D,"cuisine,","hiking,",adventure,"Indian,","hot,"
462124,Male,No,36,Yes,Artist,8.0,Low,1.0,A,"vegetarian,","shopping,","leisure,","Indian,","mild,"
466265,Male,No,30,No,Doctor,1.0,Low,1.0,C,dishes,scuba,adventure,"Indian,",cold
459789,Male,Yes,56,No,Artist,1.0,Average,2.0,C,spicy,"hiking,",",","Eastern,","hot,"
464223,Female,Yes,52,Yes,Artist,2.0,Low,2.0,C,"cuisine,","diving,",adventure,Middle,cold
460280,Male,Yes,39,Yes,Entertainment,0.0,Low,1.0,D,"vegetarian,","surfing,","leisure,",Middle,cold
460331,Female,No,35,No,Artist,5.0,Low,1.0,A,"vegetarian,","diving,","leisure,",Fusion,"hot,"
461494,Male,Yes,33,No,Engineer,0.0,Average,2.0,B,exotic,"diving,","business,",Fusion,"hot,"
460035,Female,No,25,Yes,Artist,0.0,Low,6.0,A,"vegetarian,","diving,","leisure,","Eastern,","hot,"
463812,Female,Yes,27,Yes,Artist,0.0,Average,2.0,B,"cuisine,","hiking,",adventure,"Western,","warm,"
465569,Male,Yes,35,Yes,Artist,1.0,High,3.0,A,"vegetarian,","shopping,",adventure,"Western,",cold
466333,Female,Yes,41,Yes,Artist,1.0,Average,2.0,C,"cuisine,","diving,","business,","Eastern,",cold
462723,Female,Yes,46,No,Artist,8.0,Average,2.0,B,spicy,"shopping,","business,","Eastern,",cold
462404,Female,No,26,Yes,Artist,9.0,Low,1.0,A,"vegetarian,",tours,"business,","Chinese,","hot,"
461799,Male,Yes,43,Yes,Doctor,13.0,High,2.0,B,"seafood,",scuba,",","Indian,","mild,"
459933,Female,Yes,30,Yes,Artist,8.0,Low,4.0,A,exotic,"diving,",adventure,"Eastern,",cold
463717,Female,Yes,70,Yes,Artist,1.0,Average,4.0,C,dishes,"shopping,",adventure,"Western,","hot,"
462149,Female,Yes,89,No,Lawyer,3.0,High,1.0,D,"food,","shopping,","leisure,",Middle,"hot,"
462769,Female,Yes,42,No,Homemaker,6.0,High,4.0,B,"vegetarian,",tours,",","Indian,",cold
465532,Female,Yes,37,Yes,Entertainment,6.0,Average,3.0,A,exotic,scuba,",","Chinese,","mild,"
462829,Male,Yes,29,No,Executive,1.0,Average,3.0,D,"seafood,",tours,",",Fusion,"mild,"
459210,Female,Yes,68,Yes,Artist,1.0,High,2.0,C,"seafood,","shopping,",",","Indian,","hot,"
464659,Female,No,25,No,Engineer,1.0,Low,1.0,D,"cuisine,","hiking,",",",Middle,cold
467759,Female,Yes,48,Yes,Doctor,0.0,Low,2.0,C,spicy,scuba,"leisure,",Fusion,"warm,"
461475,Female,Yes,51,Yes,Doctor,1.0,Average,3.0,C,"seafood,","diving,",",","Chinese,","warm,"
462714,Female,Yes,40,Yes,Engineer,1.0,High,5.0,B,local,tours,"business,",Middle,cold
466890,Male,Yes,47,Yes,Artist,0.0,Average,6.0,B,local,"hiking,","business,",Fusion,cold
467479,Male,Yes,35,Yes,Executive,1.0,Average,4.0,C,local,"shopping,",",",Middle,"mild,"
466799,Female,No,19,No,Healthcare,2.0,Low,3.0,D,spicy,"surfing,",",","Chinese,","mild,"
460873,Male,Yes,46,Yes,Entertainment,0.0,Average,3.0,B,"cuisine,",tours,",","Eastern,","warm,"
466776,Male,Yes,86,Yes,Lawyer,0.0,Low,1.0,B,spicy,tours,",","Chinese,","warm,"
459462,Male,Yes,66,Yes,Artist,0.0,High,2.0,B,dishes,"shopping,","leisure,",Middle,cold
465727,Male,No,42,No,Marketing,1.0,Low,5.0,D,local,scuba,"business,",Middle,"hot,"
462348,Female,Yes,73,Yes,Lawyer,1.0,High,2.0,B,dishes,"hiking,","business,","Chinese,","hot,"
460941,Male,Yes,72,No,Engineer,1.0,Low,1.0,A,"vegetarian,","hiking,","leisure,","Eastern,","mild,"
461629,Male,Yes,53,Yes,Artist,0.0,Low,3.0,B,spicy,"diving,",adventure,"Western,",cold
459907,Female,Yes,39,Yes,Artist,8.0,Average,2.0,C,"cuisine,",tours,"leisure,","Eastern,",cold
467146,Female,No,27,No,Homemaker,9.0,Low,1.0,D,"vegetarian,","diving,",adventure,"Indian,",cold
459196,Female,No,23,No,Healthcare,1.0,Low,3.0,D,"food,",tours,adventure,"Indian,","hot,"
465444,Female,No,30,Yes,Entertainment,0.0,Low,4.0,B,"seafood,",cultural,",","Western,","hot,"
464186,Female,Yes,39,Yes,Artist,5.0,Average,2.0,C,spicy,scuba,",",Middle,cold
466412,Male,Yes,26,Yes,Artist,1.0,Average,3.0,B,"food,","surfing,",adventure,"Western,","warm,"
459480,Female,Yes,50,Yes,Entertainment,7.0,Low,3.0,A,spicy,"diving,","leisure,",Middle,"mild,"
467880,Female,Yes,45,Yes,Artist,1.0,Average,2.0,C,exotic,tours,",","Chinese,",cold
460216,Female,No,62,No,Entertainment,2.0,Low,1.0,A,"vegetarian,",cultural,",",Fusion,"warm,"
467941,Female,No,27,Yes,Doctor,1.0,Low,3.0,A,local,cultural,"leisure,","Chinese,",cold
462572,Female,Yes,30,No,Engineer,1.0,Average,7.0,A,"seafood,",cultural,"business,","Eastern,",cold
467443,Male,No,32,No,Healthcare,7.0,Low,4.0,A,"seafood,","shopping,","business,",Middle,"mild,"
459701,Male,No,47,No,Artist,3.0,Low,3.0,B,"vegetarian,","surfing,","business,","Chinese,",cold
461139,Female,No,32,Yes,Artist,4.0,Low,4.0,A,exotic,"shopping,",",","Indian,","mild,"
461115,Female,Yes,32,No,Engineer,5.0,Low,3.0,A,spicy,"surfing,","business,",Middle,"mild,"
459027,Male,Yes,67,Yes,Doctor,1.0,Average,4.0,B,spicy,cultural,adventure,"Indian,","hot,"
467340,Female,Yes,77,Yes,Lawyer,0.0,High,2.0,C,dishes,tours,"leisure,",Fusion,"warm,"
460857,Male,No,31,No,Entertainment,1.0,Low,1.0,A,"vegetarian,",scuba,",","Western,","warm,"
464300,Male,Yes,42,Yes,Artist,0.0,Low,3.0,A,exotic,"shopping,",adventure,"Eastern,","warm,"
463287,Male,Yes,50,Yes,Artist,1.0,Average,4.0,C,"food,",cultural,"business,","Chinese,","mild,"
461392,Male,Yes,71,Yes,Artist,0.0,Average,5.0,C,spicy,cultural,"leisure,",Middle,"mild,"
461546,Female,Yes,72,No,Lawyer,1.0,Low,3.0,A,"cuisine,","diving,","business,",Fusion,"hot,"
462130,Male,Yes,45,Yes,Artist,9.0,Average,2.0,C,spicy,"surfing,",",","Western,","warm,"
464684,Female,No,40,No,Engineer,9.0,Low,5.0,A,spicy,tours,adventure,"Indian,",cold
462276,Female,No,36,Yes,Engineer,4.0,Low,1.0,A,local,"hiking,",",","Eastern,","mild,"
462417,Male,No,30,No,Healthcare,4.0,Low,4.0,D,dishes,tours,",",Middle,"warm,"
466463,Female,No,29,Yes,Healthcare,2.0,Low,4.0,B,dishes,"surfing,","leisure,",Middle,"warm,"
464736,Male,No,28,Yes,Engineer,0.0,Low,5.0,D,"food,","hiking,",adventure,Middle,"mild,"
463855,Female,Yes,40,Yes,Artist,1.0,Average,2.0,C,spicy,"shopping,",adventure,"Chinese,","warm,"
460344,Female,Yes,52,Yes,Artist,14.0,Average,2.0,C,"cuisine,",tours,"business,",Fusion,cold
460139,Male,No,26,No,Artist,6.0,Low,6.0,D,"seafood,",scuba,"business,","Indian,",cold
464126,Female,No,55,Yes,Marketing,3.0,Low,1.0,B,exotic,tours,adventure,Middle,"hot,"
461286,Female,No,20,No,Doctor,4.0,Low,4.0,D,spicy,tours,"business,",Middle,"warm,"
461621,Female,Yes,87,Yes,Lawyer,0.0,High,2.0,C,spicy,"diving,","business,","Eastern,","mild,"
460163,Male,No,28,No,Healthcare,0.0,Low,2.0,A,dishes,cultural,"leisure,","Chinese,","mild,"
461958,Male,No,38,No,Artist,2.0,Low,2.0,A,"food,",tours,",","Western,","hot,"
464875,Male,Yes,42,No,Entertainment,1.0,Low,2.0,B,"seafood,","shopping,",adventure,"Chinese,","mild,"
464791,Male,Yes,42,No,Marketing,0.0,High,6.0,A,"cuisine,",scuba,"leisure,","Western,",cold
464579,Female,No,29,No,Engineer,1.0,Low,4.0,D,spicy,cultural,adventure,Middle,"warm,"
463531,Male,No,32,Yes,Doctor,0.0,Low,4.0,A,"vegetarian,",cultural,",",Middle,"mild,"
465486,Female,Yes,59,No,Artist,1.0,High,2.0,C,exotic,cultural,"leisure,","Western,","mild,"
460882,Male,No,22,No,Healthcare,0.0,Low,2.0,D,local,"shopping,",adventure,"Indian,","warm,"
461298,Female,Yes,78,Yes,Artist,1.0,High,2.0,C,"vegetarian,","shopping,",",",Fusion,"mild,"
461595,Female,No,32,Yes,Healthcare,0.0,Low,3.0,A,"seafood,","diving,",adventure,"Indian,",cold
459260,Male,Yes,37,Yes,Artist,0.0,Average,4.0,C,"food,","diving,","leisure,",Fusion,"warm,"
462772,Male,Yes,37,Yes,Healthcare,1.0,High,4.0,B,"food,","hiking,",adventure,"Chinese,","mild,"
459143,Male,Yes,47,No,Artist,0.0,High,4.0,B,exotic,"hiking,",adventure,"Western,","hot,"
464532,Female,Yes,68,Yes,Lawyer,0.0,High,2.0,A,spicy,"hiking,","leisure,","Eastern,",cold
460056,Male,No,30,Yes,Healthcare,3.0,Low,5.0,C,"food,","shopping,",",","Western,","mild,"
466761,Female,Yes,48,Yes,Entertainment,2.0,Low,1.0,A,exotic,tours,",","Chinese,","mild,"
465469,Female,No,43,Yes,Artist,6.0,Low,1.0,C,"food,","surfing,","business,",Middle,cold
461886,Male,Yes,33,Yes,Healthcare,9.0,Low,2.0,D,"food,",cultural,"business,","Western,","mild,"
465680,Male,Yes,31,No,Healthcare,0.0,Average,5.0,D,"seafood,",cultural,adventure,"Indian,","mild,"
459316,Male,Yes,32,Yes,Healthcare,1.0,Low,2.0,D,dishes,"diving,",adventure,"Western,","warm,"
465609,Female,No,21,No,Healthcare,1.0,Low,4.0,D,"cuisine,","surfing,","business,","Eastern,","mild,"
467009,Female,No,29,No,Homemaker,2.0,Low,4.0,D,local,"surfing,","business,",Middle,cold
461766,Female,Yes,35,Yes,Artist,1.0,Low,2.0,A,dishes,"diving,","business,",Middle,"warm,"
464938,Male,Yes,46,No,Artist,0.0,Low,3.0,A,spicy,cultural,",",Fusion,cold
462034,Female,Yes,38,Yes,Artist,9.0,High,2.0,B,spicy,scuba,"business,","Indian,","warm,"
464049,Female,No,32,Yes,Healthcare,1.0,Low,3.0,C,"food,",cultural,"leisure,",Middle,"hot,"
467925,Female,No,28,Yes,Artist,3.0,Low,7.0,A,"vegetarian,","shopping,","leisure,","Eastern,",cold
463711,Female,Yes,68,Yes,Lawyer,3.0,Low,1.0,A,local,"hiking,","business,",Fusion,"mild,"
463846,Female,Yes,45,Yes,Artist,4.0,Low,1.0,C,dishes,"hiking,","leisure,","Western,","hot,"
462064,Male,Yes,58,Yes,Artist,0.0,Average,3.0,C,"seafood,","hiking,",adventure,"Chinese,",cold
463249,Male,No,28,No,Entertainment,1.0,Low,2.0,A,spicy,"hiking,",adventure,"Indian,","hot,"
464217,Female,No,32,No,Healthcare,12.0,Low,3.0,A,"food,",cultural,",","Indian,","hot,"
463378,Male,No,30,Yes,Doctor,1.0,Low,1.0,B,spicy,scuba,adventure,Fusion,"mild,"
463035,Female,Yes,42,No,Homemaker,3.0,Average,4.0,D,"seafood,","diving,","leisure,",Middle,"warm,"
465309,Female,No,18,No,Healthcare,6.0,Low,4.0,D,"food,","shopping,",",","Indian,","mild,"
462688,Female,Yes,29,Yes,Healthcare,8.0,Low,3.0,D,local,cultural,"leisure,",Fusion,"hot,"
459255,Female,No,33,Yes,Healthcare,0.0,Low,3.0,A,"seafood,","shopping,",adventure,Fusion,"mild,"
467492,Female,Yes,57,Yes,Doctor,1.0,Low,2.0,A,dishes,cultural,"business,",Fusion,"hot,"
460789,Male,Yes,36,Yes,Executive,1.0,Low,3.0,D,local,cultural,adventure,"Indian,","warm,"
467307,Male,Yes,57,Yes,Executive,1.0,High,3.0,C,exotic,tours,",","Indian,","hot,"
464026,Male,No,18,No,Healthcare,1.0,Low,2.0,D,local,"surfing,","leisure,","Western,",cold
462493,Male,Yes,52,Yes,Artist,1.0,Average,6.0,C,"food,","hiking,","leisure,","Western,","hot,"
460452,Female,Yes,37,Yes,Entertainment,0.0,Average,2.0,B,"food,","diving,",adventure,"Western,",cold
459322,Male,No,36,Yes,Marketing,0.0,Low,1.0,A,"vegetarian,",tours,"leisure,","Chinese,","warm,"
464066,Female,No,29,Yes,Healthcare,9.0,Low,3.0,A,spicy,"surfing,",adventure,"Western,","hot,"
461114,Male,Yes,45,Yes,Artist,1.0,Average,4.0,C,dishes,"shopping,","business,","Western,","hot,"
465165,Male,No,61,Yes,Artist,0.0,Low,1.0,B,spicy,tours,"leisure,","Western,","hot,"
464526,Male,Yes,52,Yes,Entertainment,1.0,Average,4.0,A,"vegetarian,","shopping,",adventure,Fusion,cold
460666,Female,Yes,49,Yes,Homemaker,14.0,Low,1.0,A,exotic,"diving,","leisure,",Middle,"mild,"
464096,Female,No,31,No,Healthcare,1.0,Low,5.0,C,"food,",tours,"leisure,","Chinese,","mild,"
464891,Male,Yes,42,No,Entertainment,1.0,Low,3.0,A,"cuisine,",scuba,adventure,"Indian,","warm,"
460107,Male,Yes,51,Yes,Engineer,1.0,Average,5.0,C,spicy,"hiking,",adventure,Fusion,cold
467708,Female,No,42,Yes,Healthcare,8.0,Low,1.0,D,spicy,"surfing,","business,","Eastern,",cold
461873,Male,No,29,Yes,Doctor,1.0,Low,4.0,C,"vegetarian,",tours,"leisure,","Indian,","hot,"
465181,Female,No,33,Yes,Healthcare,8.0,Low,1.0,A,"cuisine,","shopping,","business,",Fusion,"hot,"
467320,Female,No,21,No,Healthcare,0.0,Low,4.0,D,spicy,cultural,adventure,"Eastern,","mild,"
459468,Male,Yes,35,No,Artist,9.0,Average,3.0,B,spicy,"shopping,",",",Middle,"warm,"
467316,Female,No,42,Yes,Doctor,0.0,Low,1.0,A,exotic,"shopping,",",","Indian,","mild,"
466182,Female,No,41,Yes,Artist,2.0,Low,1.0,C,local,"hiking,",",",Middle,"mild,"
463757,Male,No,39,Yes,Artist,0.0,Low,3.0,B,local,tours,"leisure,",Middle,cold
462314,Female,No,28,No,Doctor,14.0,Low,1.0,A,spicy,"diving,",adventure,"Western,",cold
466652,Female,Yes,61,Yes,Doctor,1.0,Average,2.0,B,exotic,"diving,",",","Indian,","mild,"
461664,Male,Yes,62,Yes,Artist,0.0,Average,4.0,C,"seafood,",tours,",",Fusion,"hot,"
464105,Male,Yes,65,Yes,Entertainment,1.0,Average,2.0,C,dishes,"hiking,","leisure,","Western,","hot,"
466790,Male,Yes,45,Yes,Doctor,1.0,Average,2.0,A,"cuisine,","shopping,","leisure,","Eastern,",cold
463844,Female,Yes,26,Yes,Engineer,9.0,Low,2.0,B,local,scuba,adventure,"Indian,","warm,"
462913,Female,No,25,Yes,Artist,4.0,Low,5.0,C,local,"surfing,","leisure,","Eastern,",cold
465541,Female,Yes,45,Yes,Artist,1.0,Average,4.0,C,dishes,"diving,","business,",Fusion,cold
459149,Male,Yes,43,No,Executive,0.0,High,4.0,B,local,scuba,"leisure,","Chinese,",cold
464508,Male,Yes,49,Yes,Executive,1.0,High,3.0,C,dishes,"shopping,",",",Middle,"mild,"
458999,Male,Yes,55,Yes,Artist,1.0,Average,2.0,C,spicy,tours,"business,","Indian,","hot,"
459947,Female,No,37,Yes,Artist,3.0,Low,1.0,B,"food,","diving,",",","Indian,",cold
465500,Male,Yes,65,Yes,Entertainment,1.0,High,2.0,C,"seafood,","surfing,","leisure,",Middle,"warm,"
466338,Female,No,39,No,Engineer,0.0,Low,3.0,A,"vegetarian,","shopping,","leisure,","Eastern,","warm,"
465122,Female,Yes,40,Yes,Artist,2.0,Average,2.0,C,"cuisine,",scuba,",","Eastern,","warm,"
465230,Male,Yes,72,Yes,Entertainment,1.0,Average,3.0,C,"food,",tours,",","Indian,",cold
466369,Female,No,38,No,Homemaker,5.0,Low,1.0,B,"seafood,",scuba,adventure,"Eastern,","mild,"
463939,Male,No,26,No,Marketing,0.0,Low,5.0,D,"food,","hiking,","business,",Fusion,"mild,"
460825,Male,No,30,Yes,Doctor,1.0,Low,3.0,D,exotic,"shopping,",",","Western,",cold
463471,Male,No,57,Yes,Marketing,1.0,Low,4.0,A,"seafood,","hiking,",adventure,Middle,"mild,"
467415,Female,No,31,Yes,Healthcare,1.0,Low,1.0,D,"food,",tours,adventure,Middle,cold
465879,Male,No,39,Yes,Artist,0.0,Low,1.0,A,dishes,"shopping,",",","Indian,","hot,"
463961,Female,No,30,No,Engineer,0.0,Low,4.0,A,local,"diving,",",","Indian,","mild,"
462634,Female,Yes,43,No,Artist,0.0,Average,3.0,A,"food,","hiking,","business,","Chinese,","mild,"
463622,Male,No,27,Yes,Healthcare,8.0,Low,1.0,C,exotic,"hiking,","leisure,","Chinese,","hot,"
466624,Female,Yes,46,No,Artist,0.0,Average,4.0,C,"food,","hiking,","leisure,","Indian,","mild,"
467785,Male,Yes,43,No,Artist,1.0,Low,2.0,B,local,"shopping,","business,",Fusion,"hot,"
460578,Male,Yes,28,No,Entertainment,8.0,Average,4.0,D,exotic,cultural,",",Middle,"mild,"
460198,Male,No,43,Yes,Entertainment,9.0,Low,1.0,D,"cuisine,","hiking,","leisure,",Fusion,"warm,"
463581,Female,No,28,Yes,Healthcare,1.0,Low,3.0,D,local,cultural,adventure,"Chinese,","hot,"
464574,Male,No,58,No,Healthcare,4.0,Low,2.0,D,exotic,"surfing,",",","Indian,","warm,"
462312,Female,No,38,Yes,Engineer,8.0,Low,4.0,A,"cuisine,","shopping,",",","Chinese,","mild,"
467971,Female,No,31,Yes,Artist,1.0,Low,4.0,D,"cuisine,","shopping,","business,","Eastern,","hot,"
464746,Male,Yes,32,No,Executive,4.0,Average,5.0,D,dishes,tours,"leisure,","Chinese,","mild,"
459298,Male,Yes,45,Yes,Artist,4.0,Average,4.0,C,local,"surfing,",",","Eastern,","hot,"
466414,Male,Yes,66,Yes,Artist,1.0,Low,3.0,A,local,scuba,",","Eastern,","mild,"
460773,Female,Yes,51,Yes,Artist,1.0,Average,3.0,C,"vegetarian,","shopping,",",","Indian,","hot,"
465163,Male,Yes,46,Yes,Artist,11.0,Average,5.0,C,local,"shopping,","business,","Eastern,","mild,"
462222,Male,No,20,No,Healthcare,1.0,Low,6.0,D,"seafood,",scuba,",","Indian,",cold
459342,Female,Yes,84,No,Lawyer,1.0,High,2.0,C,local,scuba,adventure,"Eastern,","warm,"
460767,Male,Yes,57,Yes,Entertainment,8.0,Average,5.0,A,"food,","surfing,",",","Western,","hot,"
464319,Female,No,33,No,Doctor,0.0,Low,1.0,A,exotic,"hiking,",",","Chinese,",cold
462828,Male,No,25,No,Marketing,3.0,Low,3.0,D,"vegetarian,",scuba,",",Fusion,"mild,"
465155,Male,Yes,77,Yes,Lawyer,1.0,Low,1.0,C,local,"shopping,","business,",Fusion,"mild,"
461704,Male,Yes,30,Yes,Healthcare,1.0,Low,2.0,A,"cuisine,",scuba,"leisure,","Eastern,","warm,"
464826,Male,No,23,No,Healthcare,6.0,Low,5.0,D,exotic,"diving,",",","Indian,",cold
462677,Female,No,43,Yes,Artist,2.0,Low,4.0,B,dishes,"shopping,",adventure,"Eastern,",cold
465006,Male,No,39,Yes,Entertainment,5.0,Low,1.0,A,spicy,tours,"leisure,","Indian,",cold
463483,Male,Yes,29,No,Executive,1.0,High,2.0,D,exotic,"surfing,",adventure,"Chinese,",cold
459002,Female,Yes,45,No,Engineer,2.0,Low,2.0,D,spicy,"hiking,",",","Western,","warm,"
465990,Male,Yes,48,No,Executive,2.0,High,2.0,D,dishes,"hiking,",",",Middle,"hot,"
466044,Male,Yes,27,No,Entertainment,0.0,Average,4.0,A,local,"surfing,","leisure,","Western,","hot,"
461163,Female,Yes,60,No,Entertainment,9.0,Low,4.0,B,local,cultural,adventure,Middle,cold
467106,Male,Yes,45,Yes,Entertainment,4.0,Average,3.0,B,dishes,"hiking,",adventure,"Chinese,","warm,"
461256,Male,No,33,No,Doctor,1.0,Low,4.0,C,"vegetarian,","diving,",adventure,"Indian,","warm,"
462695,Male,Yes,51,Yes,Artist,8.0,Low,5.0,A,exotic,"shopping,",adventure,Fusion,"mild,"
466208,Male,Yes,67,No,Executive,2.0,High,1.0,C,exotic,"surfing,",adventure,Fusion,"warm,"
